Ghana,310729400,0,0,1.3E-05,0,6E-06,1.3E-05,0,0,6E-06,0,3E-06,3E-06,0,0,0,6E-06,0,3E-06,0,0,0,0,6E-06,0,0,3E-06,1.3E-05,0,6E-06,0,0,0,1.3E-05,0,0,0,0,0,0,3E-06,0,3E-06,0,1.6E-05,0,3E-06,0,3E-06,0,0,0,0,0,3E-06,0,0,0,0,0,0,6E-06,0,0,3E-06,0,0,0,0,0,0,0,0,0,0,3E-06,0,0,6E-06,0,3E-06,0,3E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,104230540,0,1E-05,1.9E-05,0,0,0,1E-05,0,0,3.8E-05,0,0,0,1.9E-05,0,1E-05,1E-05,0,1.9E-05,1E-05,1.9E-05,1E-05,0,1.9E-05,1E-05,1.9E-05,3.8E-05,1E-05,2.9E-05,1E-05,0,0,1E-05,1.9E-05,1E-05,1E-05,0,1.9E-05,1E-05,2.9E-05,0,1E-05,1E-05,1.9E-05,1.9E-05,3.8E-05,0,4.8E-05,3.8E-05,0,4.8E-05,2.9E-05,2.9E-05,1.9E-05,2.9E-05,2.9E-05,1E-05,1.9E-05,1E-05,4.8E-05,1E-05,4.8E-05,3.8E-05,1.9E-05,1.9E-05,5.8E-05,4.8E-05,4.8E-05,9.6E-05,2.9E-05,1E-05,5.8E-05,4.8E-05,5.8E-05,3.8E-05,1.9E-05,3.8E-05,1.9E-05,2.9E-05,1.9E-05,1.9E-05,6.7E-05,0,1E-05,0,1E-05,0,1E-05,1.9E-05,0,0,1E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grenada,1125230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,179155680,0.000151,0.000123,8.4E-05,0.000123,7.8E-05,0.000324,8.4E-05,0.000112,3.9E-05,4.5E-05,3.3E-05,6.7E-05,5.6E-05,6.7E-05,2.8E-05,2.2E-05,6E-06,1.7E-05,2.2E-05,1.7E-05,1.7E-05,1.1E-05,4.5E-05,1.1E-05,0,1.7E-05,6E-06,0,1.1E-05,6E-06,0,1.1E-05,0,6E-06,1.1E-05,1.1E-05,0,1.1E-05,0,6E-06,0,0,6E-06,0,0,1.1E-05,1.1E-05,0,1.7E-05,6E-06,0,0,0,0,1.1E-05,0,0,0,0,1.1E-05,0,0,0,0,0,6E-06,0,6E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,131327950,0,0,0,0,0,0,0,0,0,0,0,8E-06,0,1.5E-05,0,0,0,0,8E-06,8E-06,0,0,1.5E-05,0,0,8E-06,0,8E-06,2.3E-05,0,0,0,0,0,0,8E-06,8E-06,1.5E-05,0,0,0,0,0,0,0,0,8E-06,0,0,0,8E-06,0,1.5E-05,0,1.5E-05,0,8E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guyana,7865520,0,0,0,0,0,0,0,0,0,0,0,0.000127,0,0,0,0,0.000127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127,0,0,0,0,0.000127,0,0,0,0.000127,0,0,0,0,0,0,0.000127,0,0,0,0,0,0,0,0,0,0,0.000127,0.000127,0,0,0,0,0.000254,0,0.000127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,114025280,1.8E-05,1.8E-05,2.6E-05,9E-06,0,0,1.8E-05,2.6E-05,0,9E-06,2.6E-05,5.3E-05,9E-06,0,9E-06,5.3E-05,9E-06,0,9E-06,0,2.6E-05,9E-06,0,9E-06,0,0,0,1.8E-05,1.8E-05,0,9E-06,2.6E-05,0,0,0,0,9E-06,1.8E-05,9E-06,0,0,1.8E-05,0,0,0,0,9E-06,0,9E-06,9E-06,0,0,0,0,0,0,0,0,0,9E-06,0,0,9E-06,0,0,0,9E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holy_See,8010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,99046070,0.000192,9.1E-05,4E-05,8.1E-05,2E-05,5E-05,9.1E-05,9.1E-05,8.1E-05,5E-05,0.000111,5E-05,0,2E-05,6.1E-05,6.1E-05,2E-05,0.000131,0,0.000111,9.1E-05,0,1E-05,4E-05,4E-05,4E-05,1E-05,0.000101,2E-05,5E-05,8.1E-05,0,1E-05,2E-05,6.1E-05,6.1E-05,0.000101,1E-05,6.1E-05,1E-05,4E-05,5E-05,2E-05,3E-05,2E-05,0,4E-05,8.1E-05,1E-05,0,0,0,0,5E-05,6.1E-05,4E-05,5E-05,1E-05,0,1E-05,1E-05,0,1E-05,0,0,0,7.1E-05,0,1E-05,4E-05,3E-05,0,4E-05,2E-05,0,0,1E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,96603510,1E-05,2.1E-05,2.1E-05,1E-05,3.1E-05,3.1E-05,5.2E-05,2.1E-05,5.2E-05,1E-05,2.1E-05,7.2E-05,8.3E-05,4.1E-05,6.2E-05,8.3E-05,5.2E-05,4.1E-05,6.2E-05,3.1E-05,3.1E-05,3.1E-05,5.2E-05,0.000114,3.1E-05,6.2E-05,6.2E-05,6.2E-05,5.2E-05,4.1E-05,8.3E-05,8.3E-05,0.000135,9.3E-05,0.000104,0.000104,0.000124,0.000114,5.2E-05,0.000124,0.000114,0.000124,9.3E-05,0.000114,8.3E-05,0.000104,0,0.000238,0.000145,0.000124,0.000145,0.000104,0.000176,0.000166,0.000145,8.3E-05,0.000124,0.000135,0.000104,0.000145,8.3E-05,0.000114,8.3E-05,0.000114,9.3E-05,4.1E-05,2.1E-05,6.2E-05,5.2E-05,1E-05,4.1E-05,1E-05,2.1E-05,2.1E-05,1E-05,0,0,1E-05,2.1E-05,1E-05,2.1E-05,1E-05,2.1E-05,0,0,0,0,1E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,3412430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293,0,0,0.000293,0,0,0,0,0,0.000293,0.000293,0,0,0,0.000586,0,0,0,0.000586,0,0,0,0,0,0,0,0,0.000293,0,0,0.000293,-0.000293,0,0,0.000293,-0.001465,0.001465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,13800043850,5.4E-05,2E-05,1.9E-05,1.9E-05,2.2E-05,2.1E-05,2E-05,1.9E-05,1.6E-05,1.4E-05,1.6E-05,1.5E-05,1.9E-05,1.3E-05,1.4E-05,1.2E-05,1.1E-05,1.1E-05,1E-05,1E-05,1.1E-05,1E-05,1.1E-05,9E-06,1.1E-05,9E-06,8E-06,7E-06,1E-05,9E-06,6E-06,8E-06,8E-06,7E-06,8E-06,7E-06,9E-06,1.3E-05,5E-06,7E-06,5E-06,5E-06,5E-06,5E-06,4E-06,4E-06,3E-06,4E-06,3E-06,3E-06,4E-06,2E-06,3E-06,3E-06,3E-06,3E-06,1E-06,3E-06,2E-06,3E-06,3E-06,1E-06,3E-06,2E-06,1E-06,3E-06,1E-06,1E-06,0,1E-06,2E-06,0,0,0,0,0,1E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,2735236150,1.3E-05,1.5E-05,1.2E-05,1.8E-05,1.1E-05,1.8E-05,8E-06,1.3E-05,8E-06,1E-05,1.5E-05,1.9E-05,9E-06,8E-06,2E-05,1E-05,7E-06,8E-06,9E-06,1.8E-05,1.3E-05,8E-06,1.1E-05,1.6E-05,2.2E-05,5E-06,1.2E-05,5E-06,8E-06,6E-06,7E-06,5E-06,6E-06,5E-06,1.3E-05,8E-06,3E-06,7E-06,5E-06,1.1E-05,3E-06,3E-06,4E-06,3E-06,8E-06,8E-06,1.1E-05,1.5E-05,4E-06,7E-06,1E-05,3E-06,1.7E-05,5E-06,9E-06,1E-05,4E-06,2.2E-05,1E-05,1.7E-05,8E-06,1E-05,1.5E-05,7E-06,4E-06,4E-06,3E-06,4E-06,4E-06,5E-06,8E-06,5E-06,3E-06,4E-06,5E-06,3E-06,7E-06,1E-06,2E-06,0,4E-06,2E-06,3E-06,2E-06,5E-06,0,0,0,0,1E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran,839929490,9.6E-05,8.8E-05,8.3E-05,8.6E-05,8.9E-05,7.5E-05,7E-05,8.3E-05,7.6E-05,9.6E-05,7.5E-05,6.8E-05,6E-05,7.5E-05,6.7E-05,6.8E-05,4E-05,6.9E-05,7E-05,6.1E-05,7.9E-05,7.6E-05,7.4E-05,8.2E-05,6.1E-05,4.2E-05,5.7E-05,8.5E-05,6E-05,5.7E-05,5.4E-05,6.1E-05,5.7E-05,6.5E-05,8.1E-05,9.3E-05,7.5E-05,8.8E-05,5.6E-05,7.7E-05,7.5E-05,8.5E-05,9.5E-05,8.5E-05,0.000114,7.1E-05,9E-05,0.000111,0.000107,0.000112,0.000105,0.000108,0.000104,8.7E-05,0.000106,0.00011,0.000112,0.000117,0.000132,0.000139,0.000149,0.000145,0.000139,0.000144,0.000158,0.000162,0.00018,0.000188,0.00016,0.000148,0.000164,0.000168,0.000139,0.000146,0.000165,0.000171,0.000187,0.00017,0.000145,0.000151,0.000154,0.000146,0.000177,0.000177,0.000175,0.000161,0.000154,0.000135,0.000115,0.000101,8.9E-05,7.5E-05,6.4E-05,5.1E-05,5.8E-05,2.5E-05,2E-05,1.8E-05,1.8E-05,1.3E-05,1.4E-05,1.3E-05,1.1E-05,1E-05,8E-06,4E-06,5E-06,5E-06,4E-06,1E-06,2E-06,0,2E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iraq,402224930,8.5E-05,5.5E-05,6E-05,7E-05,8.2E-05,3.5E-05,3.7E-05,5.2E-05,5E-05,2.5E-05,2.5E-05,2.5E-05,1.5E-05,1E-05,1.5E-05,1.5E-05,7E-06,2E-05,1.2E-05,1.7E-05,1.5E-05,7E-06,1E-05,1E-05,5E-06,1E-05,5E-06,0,7E-06,5E-06,2E-06,5E-06,7E-06,5E-06,0,0,1E-05,2E-06,5E-06,2E-06,2E-06,2E-06,5E-06,5E-06,2E-06,2E-06,0,7E-06,0,0,2E-06,0,0,2E-06,2E-06,2E-06,2E-06,0,5E-06,1E-05,5E-06,2E-06,0,1E-05,2E-06,7E-06,1.2E-05,5E-06,0,5E-06,5E-06,1E-05,1E-05,0,5E-06,1E-05,1.7E-05,5E-06,1E-05,7E-06,7E-06,0,1E-05,2E-06,2E-06,2E-06,0,0,2E-06,2E-06,2E-06,0,2E-06,0,5E-06,2E-06,2E-06,0,5E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,49377860,8.1E-05,0.000162,8.1E-05,2E-05,0.000162,0.000122,0.000101,2E-05,0.000162,-4.1E-05,2E-05,0.000122,0.000122,0.000162,0.000324,0.000182,-4.1E-05,8.1E-05,0.000243,0.000182,0.000243,0.000203,0.000284,8.1E-05,0.000203,0.000304,0.000243,0.000182,0.000182,0.000425,0.000182,0.000243,0.000344,0.000527,0.000567,0.000729,0.000405,0.000324,0.000344,0.000425,0.000668,0.000851,0.000628,0.001154,0.000304,0.000486,0.000992,0.004455,0.000506,0.00079,0.000871,0.001559,0.00079,0.00083,0.000891,0.000851,0.00077,0.00083,0.000628,0.000284,0.000668,0.000486,0.000567,0.000506,0.000729,0.000324,0.000425,0.000344,0.000446,0.000263,0.000284,0.000344,0.000162,0.000203,0.000284,6.1E-05,0.000203,4.1E-05,2E-05,4.1E-05,2E-05,0,0,2E-05,0,0,0,0,2E-05,0,0,2E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,86555350,0,1.2E-05,0,3.5E-05,4.6E-05,0,0,1.2E-05,5.8E-05,0,1.2E-05,0,0,3.5E-05,0,0,2.3E-05,0,0,0,0,1.2E-05,2.3E-05,4.6E-05,4.6E-05,2.3E-05,1.2E-05,1.2E-05,4.6E-05,2.3E-05,6.9E-05,5.8E-05,2.3E-05,5.8E-05,1.2E-05,1.2E-05,3.5E-05,3.5E-05,3.5E-05,4.6E-05,3.5E-05,8.1E-05,5.8E-05,6.9E-05,3.5E-05,2.3E-05,5.8E-05,2.3E-05,3.5E-05,5.8E-05,8.1E-05,5.8E-05,9.2E-05,0.00015,0.000104,0.000139,8.1E-05,8.1E-05,0.00015,2.3E-05,6.9E-05,0.000104,0.00015,9.2E-05,9.2E-05,9.2E-05,5.8E-05,4.6E-05,4.6E-05,0.000116,6.9E-05,4.6E-05,1.2E-05,3.5E-05,0,4.6E-05,3.5E-05,2.3E-05,2.3E-05,0,0,1.2E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,604618260,0.000117,0.000131,0.000108,8.8E-05,0.000119,0.000141,0.000146,0.000117,9.1E-05,9.9E-05,0.000124,0.000184,0.000144,0.000116,0.000194,0.000129,0.000152,8.3E-05,0.000197,0.000215,0.000258,0.000266,0.000268,0.000164,0.00024,0.000253,0.0004,0.000433,0.000323,0.000284,0.000296,0.000273,0.000321,0.000402,0.000453,0.00061,0.00039,0.000323,0.000288,0.000784,0.000445,0.000471,0.000534,0.000632,0.000551,0.00043,0.000686,0.000695,0.000767,0.000723,0.000883,0.000751,0.000716,0.000797,0.000951,0.000868,0.000956,0.000996,0.000936,0.000713,0.001024,0.000943,0.001009,0.000896,0.000999,0.001052,0.000868,0.001126,0.001267,0.001257,0.001202,0.001384,0.001343,0.00125,0.00147,0.00152,0.001178,0.00113,0.001229,0.000994,0.001077,0.001312,0.001037,0.000706,0.000786,0.000571,0.000577,0.000609,0.000289,0.000413,0.000313,0.000324,0.000278,0.00016,0.00022,6E-05,8.1E-05,6.8E-05,4.6E-05,4.5E-05,3E-05,8E-06,1.3E-05,7E-06,8E-06,3E-06,5E-06,7E-06,2E-06,2E-06,2E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,29611670,0,0,0,0,0,0,0,3.4E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4E-05,0,0,3.4E-05,0,0,0,0,0,3.4E-05,0,0,3.4E-05,0,0,0,0,0,3.4E-05,0,0,0,0,0,0,3.4E-05,0,0,0,0,0,0,6.8E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.4E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,1264764610,2E-06,0,2E-06,2E-06,-1E-06,4E-06,5E-06,2E-06,2E-06,1E-06,3E-06,6E-06,5E-06,1.8E-05,9E-06,1.3E-05,8E-06,9E-06,9E-06,1.5E-05,7E-06,0,1.5E-05,4E-06,1.5E-05,9E-06,1.3E-05,1.5E-05,1.7E-05,1.9E-05,7E-06,1.3E-05,1.3E-05,1E-05,1.7E-05,0,1.6E-05,3.9E-05,1E-05,1.5E-05,2E-05,1.3E-05,1.5E-05,7E-06,1E-05,9E-06,1.2E-05,1.3E-05,3.7E-05,1.4E-05,2.1E-05,0,1.1E-05,2.5E-05,9E-06,2.5E-05,2E-06,1.6E-05,1.2E-05,7E-06,0,4E-06,1E-06,1E-06,6E-06,6E-06,0,1.1E-05,1E-06,4E-06,1E-06,2E-06,0,2E-06,2E-06,2E-06,2E-06,2E-06,1E-06,1E-06,5E-06,2E-06,3E-06,0,0,2E-06,4E-06,0,2E-06,2E-06,1E-06,4E-06,0,3E-06,0,0,0,0,0,0,0,1E-06,1E-06,0,2E-06,1E-06,0,0,0,0,0,0,0,0,0,0,0,0,1E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,102031340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1E-05,0,0,0,1E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1E-05,0,0,1E-05,0,0,0,0,0,0,2E-05,2E-05,0,1E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,187767070,3.2E-05,2.7E-05,0,1.6E-05,5E-06,0,2.1E-05,2.1E-05,1.6E-05,5E-06,1.1E-05,5E-06,0,0,0,1.1E-05,0,0,0,0,0,0,0,5E-06,0,0,1.1E-05,0,0,0,5E-06,0,0,5E-06,0,5E-06,0,1.1E-05,1.1E-05,0,0,0,0,0,0,0,0,2.7E-05,5E-06,0,0,1.1E-05,0,0,0,5E-06,1.1E-05,1.1E-05,1.1E-05,0,0,1.1E-05,5E-06,5E-06,0,0,5E-06,-5E-06,1.6E-05,0,5E-06,5E-06,0,0,0,0,5E-06,0,0,0,0,-1.6E-05,1.6E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,537712960,2E-06,6E-06,2E-06,2E-06,7E-06,2E-06,7E-06,6E-06,4E-06,9E-06,2E-06,2E-06,7E-06,6E-06,6E-06,0,2E-06,2E-06,0,0,0,0,0,0,0,9E-06,6E-06,4E-06,7E-06,6E-06,2E-06,4E-06,2E-06,0,6E-06,4E-06,0,0,4E-06,2E-06,7E-06,4E-06,2E-06,0,0,0,0,0,0,0,0,0,4E-06,2E-06,0,2E-06,2E-06,0,2E-06,2E-06,0,0,2E-06,0,0,4E-06,0,0,2E-06,4E-06,0,0,0,0,0,0,2E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,42705710,4.7E-05,9.4E-05,0.000117,0.000234,0.000234,0.000187,0.00014,9.4E-05,0.00014,0.000187,0.000164,0.000258,0.000211,0.000234,7E-05,0.000164,0.000211,0.000187,0.000234,0.000211,0.000117,7E-05,7E-05,0.00014,0.000117,0.000258,0.000187,0.00014,0.000164,0.000234,0.000164,0.000211,4.7E-05,7E-05,4.7E-05,4.7E-05,0,4.7E-05,0.000117,7E-05,9.4E-05,4.7E-05,2.3E-05,2.3E-05,4.7E-05,2.3E-05,9.4E-05,2.3E-05,2.3E-05,4.7E-05,4.7E-05,4.7E-05,2.3E-05,2.3E-05,4.7E-05,0,0,2.3E-05,2.3E-05,0,0,0,0,0,0,0,0,2.3E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,65241950,3.1E-05,1.5E-05,1.5E-05,0,0,3.1E-05,0,4.6E-05,1.5E-05,0,0,0,0,0,0,0,3.1E-05,0,0,0,0,0,0,0,0,0,3.1E-05,0,0,0,0,0,0,0,0,1.5E-05,1.5E-05,0,3.1E-05,0,0,0,0,0,0,0,0,0,1.5E-05,0,0,3.1E-05,0,0,0,0,0,0,0,0,0,1.5E-05,0,0,0,4.6E-05,0,0,1.5E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,72755600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,18861980,0,0,5.3E-05,0,0,0,5.3E-05,0,0,0,0,0,0,5.3E-05,5.3E-05,0,0,0,0,0,5.3E-05,0,0.000106,0,0,0,0,0,5.3E-05,0,0,0,0,0,5.3E-05,0,5.3E-05,0,0,0,5.3E-05,0,0.000106,0,5.3E-05,0,0,5.3E-05,0,0.000106,0.000212,0,0,0,0,0,0,0,0,0.000106,0,0,5.3E-05,0,5.3E-05,0,0,0,5.3E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,68254450,0,0,0,1.5E-05,1.5E-05,0,1.5E-05,0,0,0,1.5E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5E-05,0,0,0,0,0,1.5E-05,0,0,0,0,0,0,2.9E-05,0,0,1.5E-05,0,0,0,0,0,0,0,1.5E-05,0,0,0,1.5E-05,0,0,0,1.5E-05,1.5E-05,0,1.5E-05,2.9E-05,2.9E-05,1.5E-05,1.5E-05,2.9E-05,0,2.9E-05,0,2.9E-05,0,0,0,0,0,1.5E-05,0,0,0,0,0,0,0,2.9E-05,1.5E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,21422490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,50576810,0,2E-05,0,0,0,4E-05,0,0,2E-05,0,0,0,0,0,2E-05,0,0,0,4E-05,2E-05,0,0,2E-05,2E-05,2E-05,0,0,0,0,0,0,0,0,0,0,0,4E-05,0,0,0,4E-05,0,0,7.9E-05,0,2E-05,5.9E-05,0,0,0,0,0,2E-05,0,2E-05,0,0,0,2E-05,0,0,2E-05,0,2E-05,0,0,4E-05,2E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,68712920,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5E-05,1.5E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5E-05,0,0,0,0,0,0,1.5E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
